"","Site","Date","Why","Sex","Age","Education","Relationship","Think_about","Trying","Tried_before","Time_since_tried","How_long","GMS_now1","GMS_now2","GMS_now3","GMS_now4","GMS_now5","GMS_now6","GMS_now7","GMS_now8","GMS_now9","GMS_now10","GMS_now11","GMS_now12","GMS_now13","GMS_week1","GMS_week2","GMS_week3","GMS_week4","GMS_week5","GMS_week6","GMS_week7","GMS_week8","GMS_week9","GMS_week10","GMS_week11","GMS_week12","GMS_week13","SIMS1","SIMS2","SIMS3","SIMS4","SIMS5","SIMS6","SIMS7","SIMS8","SIMS9","SIMS10","SIMS11","SIMS12","SIMS13","SIMS14","SIMS15","SIMS16","SIMS_Intrinsic","SIMS_IdenReg","SIMS_ExtReg","SIMS_Amotivation","Times_walk","Mins_walk","Times_vigorous","Mins_vigorous","Times_moderate","Mins_moderate","GMSnStr","GMSfStr","GMSnIM","GMSfIM","GMSnAV","GMSfAV"
"361",1,2013-08-16,"I'm entering the Spartan Race next year so need to get fit for that. Also I've been feeling tired and sluggish due to eating heaps of crap food and not exercising.",2,29,3,2,6,2,1,24,8,8,7,6,10,10,10,10,7,5,6,9,9,10,9,10,3,9,9,7,10,3,3,5,10,8,9,5,7,3,1,6,7,4,1,4,7,1,1,7,1,3,1,22,22,11,4,15,120,1,30,0,0,7,7.33333333333333,8.2,7.5,9,9
"362",1,2013-08-16,"Due to physical appearance, to increase self esteem, better health.",2,22,3,2,12,5,1,4,3,4,7,7,6,5,10,9,7,7,9,6,5,4,7,10,9,7,8,6,10,7,6,8,8,9,8,4,5,6,3,4,5,6,5,6,6,5,5,6,6,5,6,20,22,22,19,8,180,0,0,0,0,6,8.66666666666667,7.4,7.25,5.5,8.33333333333333
"363",1,2013-08-16,"I stopped doing martial arts because of senior high school studies, and haven't been as active.",2,18,3,1,100,12,1,12,5,7,7,5,6,7,7,8,8,8,8,7,6,6,7,7,4,5,5,5,7,4,5,6,6,8,5,4,5,2,2,3,5,3,2,2,3,1,1,3,3,1,2,12,16,7,7,14,150,1,10,0,0,6.33333333333333,6,7.2,5.25,6.5,6.33333333333333
"364",1,2013-08-16,"Started to gain weight",2,18,2,1,2,1,1,10,4,10,7,7,7,10,8,10,8,9,8,9,10,10,10,10,6,8,5,7,10,10,8,8,10,10,10,4,7,3,3,4,7,4,1,4,7,3,3,6,6,4,2,18,27,14,9,14,330,5,100,0,0,8,8.66666666666667,8.4,7,9.5,10
"365",1,2013-08-16,"to get fit",2,26,3,2,6,2,1,46,12,6,7,4,7,7,8,8,8,8,8,8,7,7,7,7,6,8,7,8,8,7,8,8,8,8,8,5,6,4,5,5,6,4,3,5,5,3,3,6,6,3,3,21,23,14,14,20,180,2,60,1,60,5.66666666666667,6.66666666666667,7.6,7.75,7.5,8
"366",1,2013-08-16,"Gain strength",2,20,3,2,5,2,1,25,5,6,7,6,7,7,6,7,4,4,7,3,5,5,6,6,6,8,6,8,8,7,4,5,8,4,5,3,6,4,2,3,5,4,2,3,6,1,1,6,6,3,1,15,23,12,6,10,140,2,40,0,0,6.33333333333333,6,6.2,6.75,4,5.66666666666667
"367",1,2013-08-16,"I already do a lot of cardio, I go to the gym regularly and run outside but I thought I should try using weights/strength/resistance training just to have a more balanced fitness routine. Also I am unhappy with myself physically and am trying to lose weight.",2,18,3,1,5,5,1,8,2,10,8,6,8,10,9,9,1,5,10,8,7,9,8,8,8,9,9,7,9,NA,7,6,10,9,8,4,6,4,2,3,6,3,3,3,6,1,1,3,5,3,2,13,23,11,8,16,20,5,6,1,1,8,8,8.4,7.75,7.5,9
"368",1,2013-08-16,"Feeling bad about body image. Want to wear shorts.",2,20,3,3,8,2,1,52,5,9,5,7,5,3,8,8,8,5,3,10,8,7,7,4,5,7,5,7,5,5,5,3,8,9,8,1,5,4,1,1,6,3,6,1,6,6,5,1,5,3,5,4,22,16,17,8,96,1,10,1,30,7,5.33333333333333,4.8,5.5,9,8.33333333333333
"369",1,2013-08-16,"I have noticed my fitness level is very low, I need to gain muscle in order to gain weight and to also tone my body.",2,21,2,2,8,0,2,NA,NA,7,9,5,4,6,5,7,3,4,2,6,5,4,8,8,6,8,7,8,8,7,5,3,9,7,7,4,3,1,2,3,2,1,2,2,6,1,2,3,3,1,2,12,14,4,8,5,60,2,20,0,0,7,7.33333333333333,4.2,6.5,5.5,7.66666666666667
"370",1,2013-08-16,"To be healthier",2,22,5,1,4,0,1,8,1,7,10,6,5,7,10,10,10,7,10,7,7,6,7,8,6,6,7,7,7,7,1,1,6,6,6,1,5,1,1,3,6,1,1,1,5,1,1,1,5,1,1,6,21,4,4,1,30,0,0,0,0,7.66666666666667,7,7.8,5.25,7,6
"371",1,2013-08-16,"to become fit, healthy, and lose weight",2,41,3,2,5,0,1,52,8,5,8,5,4,5,5,5,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4.2,NA,3,NA
"372",1,2013-08-17,"Loose weight, improve appearance",2,18,3,1,52,52,2,NA,NA,6,7,5,10,10,10,10,6,10,10,4,5,10,7,7,7,7,7,7,7,7,7,7,7,5,5,4,6,4,1,4,6,4,1,5,6,1,1,4,6,4,1,17,24,13,4,10,200,1,20,0,0,6,7,10,7,4.5,5.66666666666667
"373",1,2013-08-17,"To be healthier, possibly to lose weight, to be fitter, to increase energy levels",2,18,3,1,50,0,1,30,2,1,7,2,6,4,3,3,4,2,4,3,4,4,6,8,3,6,4,6,4,6,2,3,5,3,3,5,1,1,1,5,1,1,5,4,6,1,3,3,2,1,4,17,10,4,13,8,90,0,0,1,30,3.33333333333333,5.66666666666667,3.8,4.75,3.5,3.66666666666667
"374",1,2013-08-17,"Athletic competition",1,20,3,1,1,6,1,12,6,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,1,1,1,7,7,1,1,7,7,1,1,7,7,1,7,28,22,4,10,14,700,6,360,0,0,10,10,10,10,10,10
"375",1,2013-08-17,"To improve my strength and fitness, but primarily to lose excess weight. I already exercise regularly, but feel that my tone/ fitness is obscured by excess body fat, and hope that by increasing my physical activity (in conjunction with maintaining a healthy diet), I'll achieve a leaner body mass.",2,22,3,1,10,3,1,32,12,7,9,7,6,9,8,10,10,4,8,8,7,10,7,9,6,7,5,7,9,10,6,2,7,7,8,2,7,5,1,4,7,6,1,3,7,1,1,7,7,7,1,16,28,19,4,7,150,4,180,0,0,7.66666666666667,7.33333333333333,7,5.25,7.5,7.33333333333333
"376",1,2013-08-17,"To lose weight",2,18,3,1,3,2,1,43,15,8,9,8,8,8,8,9,0,7,4,6,9,10,7,8,7,8,8,8,10,0,8,3,9,9,10,6,7,7,1,6,4,7,1,4,3,2,1,5,5,5,1,21,19,21,4,15,225,12,240,0,0,8.33333333333333,7.33333333333333,7,6.75,7.5,9.33333333333333
"377",1,2013-08-17,"put on weight to build muscle at the start of the year and losing the excess fat from this",2,21,3,2,16,16,1,70,12,10,0,10,10,10,9,7,3,10,8,5,9,8,7,6,8,8,8,8,9,3,8,0,8,8,8,6,5,1,1,7,7,1,1,7,7,1,1,7,7,7,1,27,26,10,4,2,30,5,13,0,0,6.66666666666667,7,9.4,6,7,8
"378",1,2013-08-17,"I think that it would help my general productivity",1,18,1,1,2,1,1,52,4,8,3,4,6,8,7,8,9,7,6,3,4,2,6,8,5,8,8,9,7,8,6,7,3,4,3,2,6,3,2,4,5,4,3,5,4,4,5,6,4,5,2,17,19,16,12,8,140,1,20,2,70,5,6.33333333333333,6.8,8,3.5,3.33333333333333
"379",1,2013-08-17,"I found that my physical activity has decreased during a period of busy time during work in the past month. I found I was losing stregth, gaining weight and feeling stressed. So it has taken me a couple of weeks to realise this was occurring and start to rectify it.",1,35,4,1,2,1,1,77,75,4,10,8,9,10,10,10,9,8,7,3,3,3,4,9,4,5,7,9,9,1,2,3,6,4,4,2,7,2,1,5,5,2,2,4,7,2,1,7,7,7,1,18,26,13,5,2,30,3,210,3,180,7.33333333333333,5.66666666666667,8.8,6,3,4.66666666666667
"380",1,2013-08-17,"To become healthier and more able to do daily tasks!",1,25,1,1,8,8,1,150,18,8,6,7,9,10,10,10,6,6,9,5,6,8,8,6,8,10,10,10,10,6,9,7,8,4,6,6,6,2,1,6,7,2,2,7,7,1,2,7,5,2,3,26,25,7,8,11,300,4,420,0,0,7,7.33333333333333,8.8,9.25,5.5,6
"381",1,2013-08-17,"weight",1,53,1,3,52,0,1,52,14,6,6,6,4,4,6,6,3,7,7,5,5,5,6,6,6,6,6,6,6,3,7,7,6,6,6,3,3,4,4,4,4,4,4,3,3,4,3,4,3,4,4,14,13,16,15,0,0,0,0,0,0,6,6,5.6,6.25,5,6
"382",1,2013-08-18,"Because I can't catch the bus I want with walking to it. Plus being able to do everyday tasks in a speedy and efficient manner.",2,18,3,1,3,6,1,208,104,6,7,4,7,8,6,7,5,7,7,6,5,6,6,6,6,6,5,6,7,5,6,6,6,6,6,5,4,3,3,3,3,3,3,3,5,1,2,2,2,2,2,13,14,9,10,5,100,1,180,0,180,5.66666666666667,6,7,5.75,5.5,6
"383",1,2013-08-18,"overall wellbeing",1,19,3,1,3,0,1,6,2,7,7,5,6,7,7,9,2,6,6,4,4,2,3,3,2,3,3,4,6,3,3,7,2,3,2,4,6,5,1,3,6,NaN,2,3,4,1,1,4,4,1,1,14,20,NA,5,5,60,0,0,0,0,6.33333333333333,2.66666666666667,6.4,4.25,4,2.33333333333333
"384",1,2013-08-18,"beome muscular",1,19,1,1,20,5,1,4,4,7,7,6,7,4,5,8,5,7,8,5,6,7,3,4,6,5,6,6,6,5,4,5,5,5,5,4,4,5,5,5,5,6,7,6,3,4,4,4,3,3,5,19,15,18,21,2,50,5,50,12,30,6.66666666666667,4.33333333333333,6.2,5.5,5.5,5
"385",1,2013-08-18,"Got tire of being tired all of the time.",1,22,3,1,52,0,2,NA,NA,1,8,2,0,0,6,10,3,1,2,0,1,2,1,4,0,1,1,2,3,8,1,0,1,0,0,5,1,2,2,2,3,3,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,5,50,0,0,0,0,3.66666666666667,1.66666666666667,1.8,1,0.5,0.333333333333333
"386",1,2013-08-18,"appearance",2,28,4,5,8,8,1,52,26,8,8,3,5,6,6,5,7,4,2,9,7,7,6,10,4,4,6,5,4,7,4,4,7,7,7,1,4,5,1,1,6,6,2,1,5,1,1,3,5,1,1,6,20,13,5,5,240,2,120,3,260,6.33333333333333,6.66666666666667,4.6,4.75,8,7
"387",1,2013-08-18,"To be fitter, to have a healthier lifestyle, to support and encourage my husband in his decision to do the same.",2,29,3,3,2,0,1,52,6,4,7,4,6,6,8,8,5,6,5,9,8,7,4,6,4,2,2,4,4,2,4,2,3,7,3,2,5,1,1,3,6,4,1,3,6,1,1,5,3,1,1,13,20,7,4,3,40,1,10,0,0,5,4.66666666666667,6.2,2.5,8.5,4.33333333333333
"388",1,2013-08-18,"fitness level needed improving",2,52,4,3,8,2,1,52,4,6,8,4,6,6,7,8,7,8,8,7,7,8,7,8,7,7,7,8,8,7,8,8,8,9,8,4,5,5,3,3,6,6,3,3,6,3,2,5,5,4,1,15,22,18,9,5,180,2,30,1,90,6,7.33333333333333,7,7.5,7,8.33333333333333
"389",1,2013-08-19,"Unfit, so I wanted to be fit.",2,19,3,1,2,1,1,52,16,4,6,5,4,3,4,6,6,4,3,6,6,4,7,7,5,4,4,4,7,7,4,3,7,7,7,5,6,4,1,3,6,4,1,4,6,1,1,5,5,5,1,17,23,14,4,10,300,1,60,3,180,5,6.33333333333333,3.6,3.75,6,7
"390",1,2013-08-19,"to lose weight",2,20,2,2,52,52,1,104,8,7,8,5,3,8,8,10,9,4,10,8,7,6,1,1,1,1,1,1,1,1,1,1,1,1,1,7,3,1,1,4,5,1,1,4,7,1,2,3,2,1,2,18,17,4,6,2,40,0,0,0,0,6.66666666666667,1,6.6,1,7.5,1
"391",1,2013-08-19,"improve health, weight and sleep",2,50,4,4,12,2,1,40,10,7,8,6,2,6,7,8,7,1,7,7,6,7,7,7,3,6,6,7,7,6,1,6,6,7,6,4,5,6,2,6,6,6,2,4,6,1,1,5,6,2,1,19,23,15,6,4,150,1,15,0,0,7,5.66666666666667,4.6,6.25,6.5,6.33333333333333
"392",1,2013-08-19,"to keep healthy",1,27,3,3,3,4,1,4,6,10,10,10,10,10,9,9,10,9,10,8,8,8,9,9,9,9,10,10,10,10,10,9,6,4,4,7,7,6,1,7,7,7,1,5,7,1,1,7,6,5,1,26,27,19,4,20,1,6,1,6,1,10,9,9.6,9.5,8,4.66666666666667
"393",1,2013-08-19,"Health benefits and aesthetic benefits",2,19,3,1,8,8,2,NA,NA,7,8,6,9,8,8,7,9,9,7,9,9,9,5,9,7,7,7,7,7,6,6,5,8,8,8,3,7,6,2,4,6,6,2,4,6,1,1,3,5,4,2,14,24,17,7,9,360,2,120,0,0,7,7,8.2,6.5,9,8
"394",1,2013-08-19,"I had recently gained some weight and couldn't fit into my clothes.",2,21,3,1,3,1,1,52,52,4,7,4,4,9,10,10,10,7,9,5,4,4,4,4,2,2,3,4,5,5,5,5,3,4,4,5,5,3,3,5,5,5,6,5,5,2,3,5,5,2,1,20,20,12,13,1,30,0,0,0,0,5,3.33333333333333,7.8,3.5,4.5,3.66666666666667
"395",1,2013-08-19,"health, looks",2,19,1,1,8,1,1,20,5,6,7,6,9,9,9,8,7,8,9,8,3,6,5,7,4,7,6,7,7,6,7,7,7,7,7,3,5,5,2,5,6,2,2,5,7,1,2,5,6,2,1,18,24,10,7,6,150,0,0,3,40,6.33333333333333,5.33333333333333,8.8,6.75,5.5,7
"396",1,2013-08-19,"To feel less stressed after a break-up and become healthier and more toned",2,19,3,2,8,2,2,NA,NA,7,4,6,7,7,6,7,7,7,7,3,3,5,3,3,3,2,2,4,5,0,4,1,2,0,1,1,7,1,1,2,7,1,5,2,6,1,3,3,5,2,2,8,25,5,11,4,60,3,60,0,0,5.66666666666667,3,6.8,2.25,3,1
"397",1,2013-08-19,"Change in life circumstances meant eating out more and was worried about weight gain.  Then, the subsequent weight gain.",2,21,3,2,20,3,1,100,8,6,10,4,6,8,6,6,5,6,8,8,8,8,8,10,8,8,8,8,8,8,8,5,8,8,8,5,6,6,1,6,6,6,4,6,6,1,1,6,6,5,2,23,24,18,8,2,30,4,180,0,0,6.66666666666667,8.66666666666667,6.8,7.25,8,8
"398",1,2013-08-19,"To loose weight",2,19,1,1,46,8,2,NA,NA,7,3,4,3,7,6,6,3,5,1,6,4,4,3,3,2,5,5,5,5,5,4,1,4,5,3,3,6,5,2,6,7,2,2,4,6,1,1,4,4,1,2,17,23,9,7,15,300,1,10,1,30,4.66666666666667,2.66666666666667,4.4,4,5,4
"399",1,2013-08-19,"Because the more I exercise the better I sleep, less stressed I feel and the more motivated I am",2,36,1,2,6,3,1,24,12,10,10,8,10,10,8,9,9,7,10,10,10,10,6,9,7,7,9,9,9,7,8,9,7,8,7,2,7,2,1,6,7,5,1,4,7,1,1,6,7,6,1,18,28,14,4,3,130,2,50,0,0,9.33333333333333,7.33333333333333,9,8.5,10,7.33333333333333
"400",1,2013-08-19,"Health and self esteem",2,45,3,3,52,10,2,NA,NA,3,7,5,3,3,5,6,3,4,1,1,2,3,4,7,5,4,3,6,5,3,3,1,6,4,5,2,5,4,3,2,4,6,2,2,6,2,2,3,6,2,2,9,21,14,9,20,400,3,180,0,0,5,5.33333333333333,3.2,3.5,1.5,5
"401",1,2013-08-19,"Keep up my fitness to assist with my course and lose weight/gain muscle tone",2,18,3,2,6,5,1,20,10,8,6,7,10,10,10,10,8,10,8,9,9,10,5,7,2,7,7,7,10,10,7,9,10,10,10,6,2,1,1,2,2,1,2,2,6,1,1,2,1,1,1,12,11,4,5,10,100,5,1000,1,30,7,4.66666666666667,9.6,7.5,9,10
"402",1,2013-08-19,"Simply for progression. I was working out 3 times a week previously but have now increased my workouts to 5 per week with higher intensity and duration.   Reason for; reach my goal physique.",1,18,3,2,3,1,1,52,52,10,10,10,10,9,10,10,9,10,10,7,6,10,9,8,9,10,7,10,10,9,10,1,9,9,9,6,7,3,1,7,7,5,1,7,7,1,1,7,7,2,1,27,28,11,4,9,70,6,700,1,60,10,8.66666666666667,9.8,7,6.5,9
"403",1,2013-08-19,"I have a small child and I want to stay fit and healthy so that I will be with her as long as possible, because I am currently unfit and overweight and because I want to improve my self-esteem.",2,26,3,3,6,4,1,52,10,10,10,10,10,10,10,10,10,9,8,10,9,9,10,10,10,9,9,9,10,10,10,9,10,9,9,6,7,6,1,6,7,6,1,6,7,1,1,7,7,1,1,25,28,14,4,6,150,5,220,1,15,10,10,9.4,9,9.5,9.33333333333333
"404",1,2013-08-19,"To de-stress and improve mental health",2,19,1,1,2,2,1,1,2,8,10,10,9,10,8,10,8,9,10,8,8,7,7,9,8,7,8,10,10,7,7,8,7,7,7,6,4,1,1,6,3,1,1,3,7,1,1,3,NaN,NaN,1,18,NA,NA,4,6,300,4,190,1,120,9.33333333333333,8,9.2,8.25,8,7
"405",1,2013-08-19,"I moved and now I live up a HILL and it's exhausting.",2,20,1,1,26,26,2,NA,NA,0,5,0,2,5,5,7,2,6,0,3,3,4,5,6,5,5,5,7,7,3,7,3,3,5,5,2,5,1,2,5,5,1,1,4,6,1,1,5,3,1,1,16,19,4,5,15,180,0,0,1,60,1.66666666666667,5.33333333333333,3.6,5,3,4.33333333333333
"406",1,2013-08-19,"Increase fitness levels, lose weight, wanted to be overall healthier.",2,22,2,2,12,2,1,18,3,7,8,6,7,8,9,10,2,6,2,10,10,10,10,8,8,9,10,10,10,3,6,5,10,10,10,6,7,5,1,4,7,6,1,4,7,1,1,5,6,6,1,19,27,18,4,8,10,0,0,0,0,7,8.66666666666667,6.4,8.5,10,10
"407",1,2013-08-19,"To become fitter in general. I've always wanted to become lean and fit.",2,21,3,2,10,10,1,0,0,5,4,6,6,5,5,4,4,6,6,6,6,5,5,4,6,5,5,4,5,5,6,6,6,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5.6,5,6,5.33333333333333
"408",1,2013-08-19,"To be healthy and to lose weight",2,19,3,1,3,0,1,12,2,3,7,5,1,1,5,10,3,4,10,7,8,8,10,8,5,7,7,7,7,8,NA,9,9,8,8,4,6,6,2,2,4,4,1,2,3,1,1,4,4,7,3,12,17,18,7,10,150,0,0,0,0,5,7.66666666666667,4.2,7.5,7.5,8.33333333333333
"409",1,2013-08-19,"lose weight, get fit",2,29,3,1,18,8,1,52,8,8,6,7,10,10,10,10,8,8,8,8,8,8,6,8,6,8,8,8,8,8,8,8,8,8,8,6,6,4,1,5,7,4,1,5,7,1,1,7,7,1,1,23,27,10,4,4,120,4,120,0,0,7,6.66666666666667,9.2,8,8,8
"410",1,2013-08-19,"Being slightly chubby at the beginning of high school greatly lowered my self-esteem. I decided on a healthier change, to increase my self-esteem, and to make myself feel happier in the long run.",2,18,1,2,156,104,1,78,7,7,6,7,8,7,9,9,10,8,6,9,10,8,7,5,6,7,7,6,6,8,7,5,7,8,7,5,4,2,4,4,5,3,4,4,5,2,3,4,5,2,3,17,19,9,14,7,7,3,90,1,120,6.66666666666667,6,7.6,6.25,9.5,7.33333333333333
"411",1,2013-08-20,"Thrroughout exam period and final weeks of last semester, my activity became very sedentary.  Lots of sitting at the computer and eating junk foods.  My body gained about 8kgs and increased in size and I lost a lot of my muscle tone.      I want to get back to my regular shape and tone and ensure that I maintain good cardio-fitness.",1,29,3,2,4,4,1,66,54,7,9,7,4,9,9,6,2,8,9,9,7,7,8,6,3,3,6,3,3,2,3,0,5,6,2,2,7,5,1,6,7,3,1,6,7,1,1,6,5,1,1,20,26,10,4,7,360,2,60,1,60,7.66666666666667,5.66666666666667,7.8,3,8,4.33333333333333
"412",1,2013-08-20,"Cause I was fat  Me gusta",1,18,1,1,20,20,2,NA,NA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28,28,28,28,100,NA,NA,NA,NA,NA,10,10,10,10,10,10
"413",1,2013-08-20,"i wasnt gusta",1,18,1,1,20,20,2,NA,NA,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28,28,28,28,25,NA,5,30,10,3000,10,10,10,10,10,10
"414",1,2013-08-20,"getting too fat",2,23,2,1,2,1,1,9,2,10,10,7,7,10,7,7,10,7,10,7,6,7,6,6,6,5,5,5,6,6,5,6,5,5,5,4,4,3,1,4,7,4,1,4,4,1,1,4,4,4,1,16,19,12,4,10,420,4,120,0,420,9,6,8.2,5.25,6.5,5
"415",1,2013-08-20,"Because I was feeling lethargic and low energy levels, also have put on weight which I would like to lose.",2,21,3,2,15,10,1,10,2,9,8,6,6,3,3,8,9,7,8,9,8,8,7,10,6,8,6,9,8,9,7,6,7,8,7,5,5,4,4,2,5,2,5,2,6,1,4,2,5,1,1,11,21,8,14,5,70,2,40,0,0,7.66666666666667,7.66666666666667,5.4,7.25,8.5,7.33333333333333
"416",1,2013-08-20,"To lose a little weight and to increase fitness and flexibility",2,36,3,3,20,6,1,12,4,10,10,7,10,8,10,10,10,6,6,9,9,7,5,10,5,10,10,10,10,10,6,6,7,9,9,5,7,4,1,4,7,4,3,4,7,1,2,5,7,3,2,18,28,12,8,7,210,4,120,7,120,9,6.66666666666667,8,9,9,8.33333333333333
"417",1,2013-08-20,"To get fit and healthy",2,39,1,3,30,20,1,20,20,7,9,6,8,8,7,7,9,7,9,7,7,6,7,8,6,3,3,4,4,3,3,3,4,4,4,4,5,5,3,5,5,4,2,4,4,2,2,5,5,4,2,18,19,15,9,5,210,0,0,5,210,7.33333333333333,7,7.8,3.25,7,4
"418",1,2013-08-20,"Weight gain, feeling unfit,",1,27,5,1,8,0,1,52,26,8,5,7,7,9,9,7,5,7,7,7,8,8,7,5,8,7,8,6,8,3,5,6,8,8,8,6,6,3,2,4,5,4,3,6,6,2,2,6,6,3,2,22,23,12,9,15,200,1,30,2,60,6.66666666666667,6.66666666666667,7.8,6.75,7.5,8
"419",1,2013-08-21,"To increase fitness and lose weight",2,39,3,4,26,6,1,150,26,8,7,6,7,7,8,8,6,7,8,6,7,7,7,6,7,7,7,7,7,7,7,6,7,6,6,3,5,2,2,3,5,4,1,3,4,1,1,4,4,2,1,13,18,9,5,6,320,1,20,1,25,7,6.66666666666667,7.4,6.75,6.5,6.33333333333333
"420",1,2013-08-21,"I have an active lifestyle because i want to stay fit and healthy and to live a long and happy life.",2,27,2,2,1,1,1,1,52,9,4,9,9,9,9,9,9,9,4,3,7,7,4,2,9,9,9,9,9,9,9,9,4,4,4,5,5,6,2,6,6,4,1,7,7,1,1,7,6,1,1,25,24,12,5,14,515,5,310,0,900,7.33333333333333,5,8,9,5,4
"421",1,2013-08-21,"Improve general fitness and tone up",2,34,1,2,4,3,1,52,40,8,8,8,8,8,8,9,9,8,9,7,6,9,4,5,6,5,5,7,7,8,7,9,8,8,8,5,6,4,1,5,7,6,1,5,5,5,1,6,6,5,1,21,24,20,4,4,250,4,60,2,30,8,5,8.2,6.5,6.5,8
"422",1,2013-08-21,"I'm slowly gaining weight. It's hard to see on a weekly basis, but over the last 2 years I've gained around 6kg. I think if I was gaining weight faster I would have actually started exercising by now.",2,44,5,3,24,0,1,260,156,0,8,4,7,2,0,1,9,9,9,8,3,5,0,8,5,6,1,1,6,8,9,8,6,8,5,1,7,4,1,1,7,7,1,1,4,1,1,1,7,7,1,4,25,19,4,10,150,8,40,2,240,4,4.33333333333333,5.4,4,5.5,6.33333333333333
"423",1,2013-08-21,"Need to get up to the level to pass the Navy Entrance Fitness test. Also, am not averse to the side-effect of losing weight.",2,24,3,3,16,8,2,NA,NA,8,8,6,7,7,9,9,9,8,6,7,8,8,4,8,6,6,6,8,8,8,7,5,6,5,6,2,6,2,1,7,7,5,1,3,7,1,1,6,6,2,1,18,26,10,4,6,120,0,0,0,0,7.33333333333333,6,7.4,6.25,7.5,5.66666666666667
"424",1,2013-08-22,"Dropped due to injury, and put on 5kgs",2,24,4,2,24,12,1,52,30,9,8,8,9,10,9,8,1,9,8,9,9,9,8,9,8,9,9,9,8,1,7,5,9,7,9,5,7,4,1,7,7,5,1,6,7,2,1,6,7,2,1,24,28,13,4,3,40,1,60,1,60,8.33333333333333,8.33333333333333,9,8,9,8.33333333333333
"425",1,2013-08-22,"for general health reasons, increase concentration",2,37,4,3,10,1,1,16,2,7,9,6,2,3,1,7,3,1,10,7,7,7,5,7,3,8,7,6,7,4,3,7,8,7,7,3,5,6,5,2,5,6,2,2,3,2,2,2,3,5,4,9,16,19,13,5,130,NA,NA,NA,NA,7.33333333333333,5,3.4,7,7,7.33333333333333
"426",1,2013-08-22,"To lose weight and to train for Bridge to Brisbane",2,21,3,1,10,3,1,40,20,8,10,7,8,9,8,10,9,10,9,7,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.33333333333333,NA,8.8,NA,7.5,NA
"427",1,2013-08-22,"At this point in the year I usually begin to exercise more in the lead up the the Bridge to Brisbane and then continue staying active until early into the next year.",1,19,3,1,5,1,1,25,15,8,8,7,9,9,7,10,10,9,10,3,3,7,7,7,5,8,8,8,10,10,9,10,3,3,3,6,6,6,1,4,7,3,1,4,5,1,1,4,2,1,1,18,20,11,4,5,300,2,240,1,35,7.66666666666667,6.33333333333333,8.8,8.5,3,3
"428",1,2013-08-22,"general health improvements",2,37,4,3,8,2,1,16,2,7,9,7,6,7,5,3,6,2,7,9,8,7,8,6,4,9,7,2,5,3,1,7,9,8,7,3,5,6,4,3,6,5,3,2,4,3,4,3,5,6,4,11,20,20,15,5,130,0,0,0,0,7.66666666666667,6,5.4,6.25,8.5,8
"429",1,2013-08-22,"Wanted to play rugby next season",1,26,5,1,3,0,1,20,14,5,8,5,6,7,6,6,6,4,6,8,8,3,6,8,3,5,5,5,5,5,5,5,6,6,6,1,6,2,2,1,6,6,1,1,6,6,1,1,6,6,1,4,24,20,5,4,120,4,120,0,0,6,5.66666666666667,5.8,5,8,6
"430",1,2013-08-22,"Better body image + live healthier",1,23,4,2,30,30,1,25,25,4,3,3,5,6,4,4,2,6,4,3,3,4,3,6,3,3,4,2,5,NA,4,4,4,3,3,3,NaN,5,2,2,5,6,2,2,4,2,2,2,6,6,1,9,NA,19,7,5,100,3,60,2,40,3.33333333333333,4,5,3.25,3,3.33333333333333
"431",1,2013-08-22,"Weight and health concerns",2,19,3,1,20,0,1,60,20,5,10,4,9,9,5,4,10,5,4,10,10,10,10,10,2,8,8,8,9,9,3,9,10,10,10,2,7,7,2,2,6,7,2,2,4,2,6,2,6,7,2,8,23,23,12,10,120,0,0,0,0,6.33333333333333,7.33333333333333,6.4,8.25,10,10
"432",1,2013-08-22,"Improve health and fitness, also to help with stress management",2,24,5,2,3,1,1,4,12,7,10,7,7,7,5,10,10,7,10,8,8,8,4,10,5,5,5,8,8,8,5,10,8,8,8,4,6,6,2,4,6,6,2,3,6,6,2,6,6,6,2,17,24,24,8,2,45,0,0,0,0,8,6.33333333333333,7.2,7,8,8
